ids,label
19781,neg
19782,neg
19783,pos
19784,pos
19785,neg
19786,neg
19787,pos
19788,pos
19789,pos
19790,pos
19791,pos
19792,pos
19793,pos
19794,neg
19795,neg
19796,pos
19797,pos
19798,neg
19799,pos
19800,pos
19801,pos
19802,pos
19803,neg
19804,neg
19805,pos
19806,neg
19807,neg
19808,pos
19809,pos
19810,pos
19811,neg
19812,neg
19813,neg
19814,pos
19815,pos
19816,neg
19817,neg
19818,neg
19819,neg
19820,pos
19821,neg
19822,neg
19823,neg
19824,neg
19825,neg
19826,neg
19827,neg
19828,neg
19829,neg
19830,neg
19831,pos
19832,neg
19833,pos
19834,neg
19835,neg
19836,neg
19837,neg
19838,pos
19839,pos
19840,pos
19841,pos
19842,neg
19843,neg
19844,pos
19845,pos
19846,pos
19847,neg
19848,pos
19849,neg
19850,neg
19851,pos
19852,pos
19853,neg
19854,pos
19855,pos
19856,neg
19857,neg
19858,neg
19859,neg
19860,pos
19861,pos
19862,pos
19863,pos
19864,neg
19865,neg
19866,neg
19867,pos
19868,pos
19869,pos
19870,neg
19871,pos
19872,neg
19873,pos
19874,neg
19875,neg
19876,neg
19877,neg
19878,pos
19879,pos
19880,neg
19881,neg
19882,pos
19883,pos
19884,neg
19885,neg
19886,pos
19887,pos
19888,neg
19889,pos
19890,neg
19891,neg
19892,neg
19893,neg
19894,neg
19895,neg
19896,neg
19897,pos
19898,neg
19899,pos
19900,neg
19901,neg
19902,pos
19903,neg
19904,neg
19905,neg
19906,pos
19907,pos
19908,pos
19909,pos
19910,neg
19911,pos
19912,pos
19913,neg
19914,neg
19915,pos
19916,pos
19917,pos
19918,pos
19919,neg
19920,neg
19921,neg
19922,pos
19923,neg
19924,pos
19925,pos
19926,neg
19927,pos
19928,pos
19929,pos
19930,pos
19931,neg
19932,pos
19933,pos
19934,neg
19935,neg
19936,pos
19937,neg
19938,neg
19939,pos
19940,pos
19941,neg
19942,pos
19943,neg
19944,pos
19945,neg
19946,neg
19947,pos
19948,neg
19949,pos
19950,neg
19951,pos
19952,pos
19953,neg
19954,neg
19955,neg
19956,neg
19957,neg
19958,neg
19959,pos
19960,pos
19961,neg
19962,pos
19963,neg
19964,neg
19965,neg
19966,neg
19967,neg
19968,pos
19969,pos
19970,pos
19971,pos
19972,neg
19973,neg
19974,neg
19975,neg
19976,neg
19977,neg
19978,pos
19979,neg
19980,pos
19981,pos
19982,neg
19983,neg
19984,neg
19985,pos
19986,pos
19987,pos
19988,pos
19989,neg
19990,neg
19991,neg
19992,pos
19993,pos
19994,neg
19995,neg
19996,pos
19997,pos
19998,pos
19999,pos
20000,neg
20001,pos
20002,neg
20003,pos
20004,neg
20005,neg
20006,pos
20007,pos
20008,neg
20009,neg
20010,neg
20011,pos
20012,neg
20013,pos
20014,pos
20015,pos
20016,pos
20017,pos
20018,neg
20019,neg
20020,pos
20021,neg
20022,neg
20023,pos
20024,pos
20025,neg
20026,pos
20027,neg
20028,pos
20029,pos
20030,neg
20031,pos
20032,pos
20033,pos
20034,pos
20035,neg
20036,neg
20037,pos
20038,pos
20039,pos
20040,neg
20041,neg
20042,pos
20043,neg
20044,pos
20045,pos
20046,neg
20047,neg
20048,neg
20049,neg
20050,neg
20051,pos
20052,neg
20053,pos
20054,pos
20055,neg
20056,neg
20057,pos
20058,pos
20059,neg
20060,neg
20061,neg
20062,neg
20063,neg
20064,neg
20065,pos
20066,pos
20067,pos
20068,pos
20069,neg
20070,neg
20071,neg
20072,pos
20073,neg
20074,neg
20075,pos
20076,pos
20077,pos
20078,neg
20079,pos
20080,pos
20081,pos
20082,pos
20083,pos
20084,pos
20085,neg
20086,neg
20087,pos
20088,pos
20089,neg
20090,neg
20091,pos
20092,pos
20093,neg
20094,neg
20095,neg
20096,neg
20097,neg
20098,neg
20099,pos
20100,pos
20101,neg
20102,neg
20103,pos
20104,pos
20105,pos
20106,pos
20107,neg
20108,neg
20109,neg
20110,neg
20111,neg
20112,neg
20113,neg
20114,neg
20115,pos
20116,neg
20117,pos
20118,pos
20119,pos
20120,neg
20121,pos
20122,pos
20123,pos
20124,neg
20125,neg
20126,pos
20127,neg
20128,pos
20129,pos
20130,neg
20131,pos
20132,neg
20133,pos
20134,pos
20135,neg
20136,pos
20137,pos
20138,neg
20139,pos
20140,neg
20141,pos
20142,neg
20143,neg
20144,neg
20145,pos
20146,pos
20147,pos
20148,pos
20149,pos
20150,pos
20151,neg
20152,neg
20153,pos
20154,pos
20155,neg
20156,neg
20157,pos
20158,pos
20159,pos
20160,pos
20161,pos
20162,neg
20163,pos
20164,neg
20165,pos
20166,pos
20167,pos
20168,neg
20169,neg
20170,pos
20171,pos
20172,pos
20173,pos
20174,neg
20175,neg
20176,neg
20177,pos
20178,pos
20179,pos
20180,pos
20181,pos
20182,pos
20183,pos
20184,neg
20185,pos
20186,neg
20187,pos
20188,pos
20189,neg
20190,neg
20191,neg
20192,neg
20193,pos
20194,neg
20195,neg
20196,pos
20197,pos
20198,pos
20199,neg
20200,neg
20201,neg
20202,neg
20203,pos
20204,pos
20205,neg
20206,neg
20207,neg
20208,neg
20209,neg
20210,neg
20211,pos
20212,neg
20213,neg
20214,pos
20215,pos
20216,pos
20217,pos
20218,neg
20219,pos
20220,neg
20221,neg
20222,neg
20223,neg
20224,neg
20225,pos
20226,neg
20227,pos
20228,pos
20229,neg
20230,neg
20231,pos
20232,pos
20233,pos
20234,neg
20235,neg
20236,neg
20237,pos
20238,pos
20239,pos
20240,pos
20241,pos
20242,pos
20243,neg
20244,neg
20245,pos
20246,pos
20247,neg
20248,pos
20249,pos
20250,pos
20251,pos
20252,neg
20253,pos
20254,neg
20255,pos
20256,pos
20257,neg
20258,pos
20259,pos
20260,pos
20261,neg
20262,pos
20263,neg
20264,neg
20265,pos
20266,pos
20267,pos
20268,neg
20269,pos
20270,neg
20271,pos
20272,pos
20273,neg
20274,pos
20275,neg
20276,pos
20277,pos
20278,neg
20279,neg
20280,pos
20281,pos
20282,neg
20283,pos
20284,pos
20285,pos
20286,neg
20287,neg
20288,neg
20289,neg
20290,pos
20291,neg
20292,pos
20293,neg
20294,pos
20295,neg
20296,pos
20297,pos
20298,pos
20299,pos
20300,pos
20301,neg
20302,neg
20303,pos
20304,pos
20305,pos
20306,pos
20307,neg
20308,neg
20309,pos
20310,pos
20311,neg
20312,neg
20313,pos
20314,neg
20315,pos
20316,neg
20317,pos
20318,pos
20319,pos
20320,neg
20321,neg
20322,neg
20323,neg
20324,pos
20325,neg
20326,pos
20327,pos
20328,pos
20329,neg
20330,pos
20331,pos
20332,neg
20333,pos
20334,neg
20335,pos
20336,neg
20337,neg
20338,neg
20339,neg
20340,pos
20341,neg
20342,pos
20343,neg
20344,neg
20345,pos
20346,pos
20347,pos
20348,neg
20349,neg
20350,pos
20351,neg
20352,neg
20353,neg
20354,neg
20355,neg
20356,neg
20357,neg
20358,pos
20359,pos
20360,pos
20361,pos
20362,neg
20363,pos
20364,neg
20365,neg
20366,neg
20367,pos
20368,neg
20369,neg
20370,neg
20371,pos
20372,neg
20373,neg
20374,pos
20375,pos
20376,pos
20377,pos
20378,pos
20379,neg
20380,neg
20381,pos
20382,pos
20383,pos
20384,pos
20385,neg
20386,pos
20387,pos
20388,neg
20389,neg
20390,neg
20391,pos
20392,neg
20393,pos
20394,neg
20395,neg
20396,pos
20397,neg
20398,neg
20399,pos
20400,pos
20401,pos
20402,neg
20403,pos
20404,pos
20405,neg
20406,neg
20407,pos
20408,neg
20409,neg
20410,neg
20411,pos
20412,neg
20413,pos
20414,pos
20415,pos
20416,neg
20417,pos
20418,pos
20419,neg
20420,neg
20421,neg
20422,pos
20423,pos
20424,neg
20425,neg
20426,neg
20427,neg
20428,neg
20429,pos
20430,pos
20431,neg
20432,neg
20433,neg
20434,neg
20435,pos
20436,neg
20437,pos
20438,pos
20439,neg
20440,neg
20441,neg
20442,pos
20443,pos
20444,pos
20445,pos
20446,pos
20447,pos
20448,pos
20449,pos
20450,neg
20451,neg
20452,pos
20453,pos
20454,neg
20455,neg
20456,neg
20457,pos
20458,neg
20459,pos
20460,pos
20461,pos
20462,neg
20463,neg
20464,neg
20465,pos
20466,neg
20467,neg
20468,pos
20469,pos
20470,neg
20471,neg
20472,pos
20473,pos
20474,pos
20475,neg
20476,pos
20477,pos
20478,neg
20479,pos
20480,pos
20481,pos
20482,neg
20483,pos
20484,pos
20485,neg
20486,neg
20487,pos
20488,pos
20489,pos
20490,pos
20491,pos
20492,pos
20493,neg
20494,neg
20495,neg
20496,pos
20497,pos
20498,neg
20499,neg
20500,neg
20501,pos
20502,pos
20503,neg
20504,neg
20505,pos
20506,pos
20507,pos
20508,pos
20509,neg
20510,pos
20511,neg
20512,neg
20513,neg
20514,neg
20515,neg
20516,pos
20517,pos
20518,pos
20519,neg
20520,pos
20521,pos
20522,neg
20523,pos
20524,pos
20525,neg
20526,pos
20527,pos
20528,neg
20529,neg
20530,neg
20531,pos
20532,pos
20533,neg
20534,pos
20535,neg
20536,neg
20537,pos
20538,pos
20539,neg
20540,pos
20541,neg
20542,neg
20543,neg
20544,pos
20545,pos
20546,pos
20547,neg
20548,neg
20549,neg
20550,pos
20551,neg
20552,pos
20553,neg
20554,pos
20555,pos
20556,neg
20557,neg
20558,neg
20559,pos
20560,pos
20561,neg
20562,neg
20563,pos
20564,neg
20565,neg
20566,pos
20567,pos
20568,neg
20569,pos
20570,pos
20571,pos
20572,neg
20573,neg
20574,pos
20575,pos
20576,pos
20577,pos
20578,neg
20579,pos
20580,pos
20581,pos
20582,pos
20583,pos
20584,neg
20585,pos
20586,neg
20587,pos
20588,neg
20589,neg
20590,neg
20591,pos
20592,neg
20593,neg
20594,neg
20595,pos
20596,neg
20597,neg
20598,neg
20599,pos
20600,pos
20601,neg
20602,pos
20603,neg
20604,pos
20605,neg
20606,pos
20607,pos
20608,neg
20609,neg
20610,pos
20611,pos
20612,pos
20613,neg
20614,neg
20615,pos
20616,pos
20617,neg
20618,neg
20619,pos
20620,pos
20621,pos
20622,pos
20623,pos
20624,neg
20625,neg
20626,pos
20627,neg
20628,pos
20629,neg
20630,neg
20631,pos
20632,neg
20633,pos
20634,neg
20635,pos
20636,pos
20637,neg
20638,neg
20639,pos
20640,neg
20641,pos
20642,neg
20643,pos
20644,neg
20645,neg
20646,neg
20647,pos
20648,neg
20649,pos
20650,neg
20651,neg
20652,neg
20653,pos
20654,pos
20655,neg
20656,pos
20657,neg
20658,pos
20659,pos
20660,neg
20661,pos
20662,pos
20663,neg
20664,pos
20665,neg
20666,pos
20667,neg
20668,pos
20669,pos
20670,neg
20671,pos
20672,pos
20673,neg
20674,neg
20675,neg
20676,pos
20677,pos
20678,pos
20679,neg
20680,neg
20681,pos
20682,neg
20683,pos
20684,pos
20685,neg
20686,neg
20687,neg
20688,pos
20689,pos
20690,pos
20691,neg
20692,neg
20693,neg
20694,neg
20695,pos
20696,pos
20697,pos
20698,neg
20699,pos
20700,pos
20701,neg
20702,pos
20703,pos
20704,neg
20705,pos
20706,neg
20707,pos
20708,pos
20709,pos
20710,pos
20711,neg
20712,neg
20713,pos
20714,pos
20715,pos
20716,pos
20717,pos
20718,pos
20719,neg
20720,neg
20721,neg
20722,pos
20723,pos
20724,pos
20725,pos
20726,pos
20727,pos
20728,pos
20729,pos
20730,neg
20731,neg
20732,pos
20733,pos
20734,pos
20735,neg
20736,neg
20737,pos
20738,pos
20739,pos
20740,pos
20741,pos
20742,pos
20743,neg
20744,pos
20745,pos
20746,neg
20747,pos
20748,neg
20749,neg
20750,pos
20751,pos
20752,pos
20753,neg
20754,pos
20755,neg
20756,neg
20757,pos
20758,neg
20759,pos
20760,neg
20761,pos
20762,pos
20763,pos
20764,pos
20765,neg
20766,neg
20767,neg
20768,neg
20769,neg
20770,pos
20771,pos
20772,pos
20773,neg
20774,pos
20775,pos
20776,pos
20777,neg
20778,pos
20779,pos
20780,pos
20781,pos
20782,pos
20783,neg
20784,pos
20785,neg
20786,pos
20787,neg
20788,neg
20789,neg
20790,neg
20791,neg
20792,neg
20793,neg
20794,pos
20795,neg
20796,pos
20797,neg
20798,pos
20799,neg
20800,neg
20801,neg
20802,pos
20803,pos
20804,neg
20805,neg
20806,pos
20807,pos
20808,neg
20809,pos
20810,neg
20811,neg
20812,neg
20813,neg
20814,pos
20815,neg
20816,pos
20817,pos
20818,pos
20819,neg
20820,pos
20821,neg
20822,neg
20823,pos
20824,pos
20825,neg
20826,neg
20827,pos
20828,pos
20829,pos
20830,pos
20831,pos
20832,pos
20833,neg
20834,neg
20835,pos
20836,neg
20837,pos
20838,neg
20839,neg
20840,neg
20841,pos
20842,pos
20843,neg
20844,neg
20845,pos
20846,pos
20847,neg
20848,neg
20849,pos
20850,pos
20851,neg
20852,pos
20853,pos
20854,pos
20855,pos
20856,pos
20857,pos
20858,neg
20859,neg
20860,pos
20861,neg
20862,pos
20863,pos
20864,pos
20865,pos
20866,pos
20867,neg
20868,pos
20869,pos
20870,pos
20871,pos
20872,pos
20873,pos
20874,pos
20875,pos
20876,pos
20877,neg
20878,pos
20879,pos
20880,neg
20881,pos
20882,pos
20883,pos
20884,neg
20885,pos
20886,pos
20887,pos
20888,neg
20889,pos
20890,pos
20891,neg
20892,neg
20893,neg
20894,pos
20895,pos
20896,neg
20897,pos
20898,pos
20899,neg
20900,neg
20901,neg
20902,pos
20903,neg
20904,neg
20905,pos
20906,pos
20907,neg
20908,pos
20909,neg
20910,neg
20911,pos
20912,neg
20913,pos
20914,pos
20915,pos
20916,neg
20917,pos
20918,pos
20919,pos
20920,pos
20921,pos
20922,pos
20923,pos
20924,pos
20925,neg
20926,pos
20927,pos
20928,pos
20929,neg
20930,neg
20931,pos
20932,neg
20933,pos
20934,neg
20935,pos
20936,neg
20937,pos
20938,neg
20939,pos
20940,neg
20941,pos
20942,pos
20943,pos
20944,pos
20945,neg
20946,pos
20947,pos
20948,pos
20949,neg
20950,neg
20951,neg
20952,neg
20953,pos
20954,pos
20955,neg
20956,pos
20957,pos
20958,neg
20959,neg
20960,neg
20961,pos
20962,neg
20963,pos
20964,pos
20965,neg
20966,neg
20967,pos
20968,pos
20969,neg
20970,pos
20971,pos
20972,pos
20973,pos
20974,neg
20975,pos
20976,pos
20977,pos
20978,pos
20979,pos
20980,pos
20981,pos
20982,pos
20983,neg
20984,neg
20985,neg
20986,neg
20987,pos
20988,neg
20989,pos
20990,pos
20991,pos
20992,neg
20993,neg
20994,neg
20995,pos
20996,pos
20997,pos
20998,neg
20999,neg
21000,neg
21001,neg
21002,neg
21003,neg
21004,neg
21005,pos
21006,pos
21007,neg
21008,neg
21009,pos
21010,neg
21011,pos
21012,neg
21013,pos
21014,pos
21015,neg
21016,pos
21017,pos
21018,pos
21019,neg
21020,pos
21021,pos
21022,pos
21023,neg
21024,pos
21025,neg
21026,pos
21027,neg
21028,neg
21029,pos
21030,pos
21031,pos
21032,pos
21033,neg
21034,neg
21035,neg
21036,neg
21037,pos
21038,neg
21039,neg
21040,pos
21041,pos
21042,neg
21043,neg
21044,pos
21045,neg
21046,neg
21047,neg
21048,pos
21049,neg
21050,neg
21051,pos
21052,neg
21053,pos
21054,neg
21055,pos
21056,pos
21057,pos
21058,neg
21059,neg
21060,neg
21061,neg
21062,neg
21063,neg
21064,pos
21065,pos
21066,neg
21067,neg
21068,pos
21069,neg
21070,neg
21071,pos
21072,pos
21073,pos
21074,neg
21075,neg
21076,pos
21077,pos
21078,neg
21079,neg
21080,pos
21081,neg
21082,neg
21083,pos
21084,neg
21085,neg
21086,pos
21087,pos
21088,pos
21089,pos
21090,neg
21091,pos
21092,neg
21093,neg
21094,neg
21095,pos
21096,pos
21097,pos
21098,neg
21099,neg
21100,pos
21101,neg
21102,pos
21103,pos
21104,neg
21105,pos
21106,pos
21107,pos
21108,neg
21109,neg
21110,neg
21111,pos
21112,neg
21113,neg
21114,pos
21115,neg
21116,neg
21117,pos
21118,neg
21119,pos
21120,neg
21121,pos
21122,pos
21123,pos
21124,pos
21125,neg
21126,pos
21127,neg
21128,neg
21129,pos
21130,neg
21131,pos
21132,neg
21133,pos
21134,neg
21135,neg
21136,neg
21137,neg
21138,neg
21139,neg
21140,pos
21141,neg
21142,pos
21143,pos
21144,neg
21145,neg
21146,neg
21147,pos
21148,pos
21149,neg
21150,neg
21151,pos
21152,neg
21153,neg
21154,pos
21155,neg
21156,pos
21157,pos
21158,neg
21159,neg
21160,neg
21161,pos
21162,pos
21163,neg
21164,neg
21165,neg
21166,pos
21167,pos
21168,neg
21169,pos
21170,pos
21171,pos
21172,pos
21173,pos
21174,neg
21175,neg
21176,neg
21177,pos
21178,pos
21179,neg
21180,pos
21181,pos
21182,pos
21183,neg
21184,pos
21185,pos
21186,pos
21187,pos
21188,pos
21189,pos
21190,neg
21191,pos
21192,pos
21193,pos
21194,neg
21195,pos
21196,pos
21197,pos
21198,neg
21199,pos
21200,neg
21201,pos
21202,pos
21203,neg
21204,neg
21205,neg
21206,pos
21207,pos
21208,pos
21209,neg
21210,neg
21211,pos
21212,neg
21213,neg
21214,pos
21215,pos
21216,neg
21217,neg
21218,pos
21219,pos
21220,pos
21221,pos
21222,neg
21223,neg
21224,pos
21225,neg
21226,pos
21227,pos
21228,neg
21229,pos
21230,neg
21231,neg
21232,neg
21233,pos
21234,neg
21235,neg
21236,pos
21237,neg
21238,neg
21239,pos
21240,pos
21241,neg
21242,pos
21243,pos
21244,pos
21245,neg
21246,pos
21247,neg
21248,pos
21249,pos
21250,pos
21251,neg
21252,pos
21253,pos
21254,pos
21255,pos
21256,neg
21257,neg
21258,neg
21259,pos
21260,neg
21261,neg
21262,neg
21263,pos
21264,pos
21265,pos
21266,pos
21267,pos
21268,pos
21269,neg
21270,pos
21271,pos
21272,pos
21273,neg
21274,pos
21275,pos
21276,pos
21277,pos
21278,pos
21279,neg
21280,neg
21281,pos
21282,pos
21283,pos
21284,neg
21285,neg
21286,neg
21287,neg
21288,pos
21289,pos
21290,neg
21291,neg
21292,pos
21293,pos
21294,neg
21295,neg
21296,pos
21297,neg
21298,neg
21299,pos
21300,neg
21301,pos
21302,pos
21303,neg
21304,neg
21305,neg
21306,pos
21307,neg
21308,neg
21309,pos
21310,pos
21311,neg
21312,pos
21313,pos
21314,neg
21315,pos
21316,neg
21317,neg
21318,neg
21319,pos
21320,neg
21321,pos
21322,neg
21323,pos
21324,pos
21325,pos
21326,pos
21327,neg
21328,pos
21329,pos
21330,pos
21331,pos
21332,pos
21333,neg
21334,pos
21335,neg
21336,pos
21337,pos
21338,neg
21339,neg
21340,pos
21341,pos
21342,pos
21343,pos
21344,neg
21345,pos
21346,pos
21347,neg
21348,neg
21349,pos
21350,pos
21351,pos
21352,neg
21353,neg
21354,neg
21355,neg
21356,neg
21357,pos
21358,neg
21359,neg
21360,neg
21361,pos
21362,pos
21363,pos
21364,pos
21365,pos
21366,neg
21367,pos
21368,pos
21369,pos
21370,pos
21371,neg
21372,pos
21373,neg
21374,pos
21375,neg
21376,neg
21377,neg
21378,pos
21379,neg
21380,pos
21381,neg
21382,neg
21383,pos
21384,pos
21385,neg
21386,pos
21387,neg
21388,pos
21389,neg
21390,neg
21391,neg
21392,neg
21393,pos
21394,neg
21395,pos
21396,neg
21397,pos
21398,pos
21399,neg
21400,neg
21401,neg
21402,neg
21403,neg
21404,pos
21405,neg
21406,neg
21407,pos
21408,neg
21409,neg
21410,neg
21411,pos
21412,neg
21413,neg
21414,pos
21415,pos
21416,pos
21417,pos
21418,neg
21419,neg
21420,pos
21421,pos
21422,pos
21423,neg
21424,pos
21425,pos
21426,pos
21427,pos
21428,pos
21429,pos
21430,neg
21431,neg
21432,neg
21433,pos
21434,neg
21435,neg
21436,neg
21437,pos
21438,pos
21439,neg
21440,pos
21441,pos
21442,neg
21443,pos
21444,neg
21445,pos
21446,neg
21447,pos
21448,pos
21449,pos
21450,pos
21451,neg
21452,pos
21453,pos
21454,neg
21455,pos
21456,neg
21457,neg
21458,neg
21459,pos
21460,neg
21461,neg
21462,pos
21463,neg
21464,pos
21465,neg
21466,pos
21467,pos
21468,pos
21469,pos
21470,pos
21471,neg
21472,pos
21473,pos
21474,pos
21475,pos
21476,neg
21477,neg
21478,pos
21479,neg
21480,pos
21481,pos
21482,pos
21483,neg
21484,neg
21485,pos
21486,neg
21487,neg
21488,pos
21489,pos
21490,pos
21491,neg
21492,neg
21493,pos
21494,neg
21495,neg
21496,neg
21497,pos
21498,neg
21499,pos
21500,pos
21501,pos
21502,neg
21503,pos
21504,pos
21505,pos
21506,pos
21507,pos
21508,neg
21509,neg
21510,neg
21511,pos
21512,pos
21513,neg
21514,neg
21515,neg
21516,neg
21517,neg
21518,neg
21519,pos
21520,pos
21521,pos
21522,neg
21523,neg
21524,neg
21525,pos
21526,neg
21527,neg
21528,neg
21529,neg
21530,pos
21531,pos
21532,pos
21533,pos
21534,neg
21535,neg
21536,neg
21537,pos
21538,pos
21539,pos
21540,neg
21541,neg
21542,neg
21543,neg
21544,pos
21545,neg
21546,neg
21547,pos
21548,neg
21549,pos
21550,pos
21551,pos
21552,neg
21553,pos
21554,pos
21555,pos
21556,pos
21557,neg
21558,pos
21559,neg
21560,neg
21561,pos
21562,pos
21563,neg
21564,pos
21565,neg
21566,pos
21567,pos
21568,neg
21569,pos
21570,pos
21571,pos
21572,neg
21573,neg
21574,neg
21575,pos
21576,neg
21577,neg
21578,neg
21579,pos
21580,pos
21581,neg
21582,pos
21583,pos
21584,neg
21585,neg
21586,pos
21587,pos
21588,neg
21589,neg
21590,neg
21591,neg
21592,neg
21593,neg
21594,neg
21595,pos
21596,pos
21597,pos
21598,pos
21599,pos
21600,pos
21601,neg
21602,pos
21603,neg
21604,pos
21605,pos
21606,pos
21607,neg
21608,pos
21609,neg
21610,pos
21611,pos
21612,neg
21613,pos
21614,pos
21615,neg
21616,neg
21617,pos
21618,neg
21619,pos
21620,pos
21621,pos
21622,neg
21623,pos
21624,pos
21625,neg
21626,pos
21627,pos
21628,neg
21629,neg
21630,neg
21631,pos
21632,neg
21633,neg
21634,pos
21635,neg
21636,pos
21637,neg
21638,pos
21639,pos
21640,pos
21641,neg
21642,pos
21643,pos
21644,pos
21645,pos
21646,pos
21647,neg
21648,neg
21649,neg
21650,neg
21651,pos
21652,pos
21653,pos
21654,pos
21655,neg
21656,neg
21657,neg
21658,neg
21659,pos
21660,pos
21661,neg
21662,pos
21663,neg
21664,pos
21665,neg
21666,neg
21667,pos
21668,pos
21669,neg
21670,neg
21671,pos
21672,neg
21673,neg
21674,pos
21675,neg
21676,neg
21677,neg
21678,pos
21679,neg
21680,neg
21681,pos
21682,neg
21683,pos
21684,pos
21685,neg
21686,neg
21687,pos
21688,pos
21689,pos
21690,pos
21691,neg
21692,pos
21693,neg
21694,pos
21695,pos
21696,pos
21697,neg
21698,pos
21699,neg
21700,neg
21701,neg
21702,neg
21703,pos
21704,pos
21705,neg
21706,pos
21707,neg
21708,neg
21709,pos
21710,neg
21711,neg
21712,pos
21713,neg
21714,pos
21715,neg
21716,neg
21717,pos
21718,pos
21719,pos
21720,neg
21721,neg
21722,pos
21723,neg
21724,pos
21725,pos
21726,neg
21727,neg
21728,pos
21729,pos
21730,neg
21731,neg
21732,pos
21733,neg
21734,pos
21735,neg
21736,pos
21737,neg
21738,pos
21739,neg
21740,pos
21741,neg
21742,pos
21743,neg
21744,neg
21745,neg
21746,neg
21747,neg
21748,pos
21749,neg
21750,neg
21751,neg
21752,pos
21753,neg
21754,pos
21755,pos
21756,pos
21757,pos
21758,pos
21759,pos
21760,neg
21761,pos
21762,neg
21763,pos
21764,neg
21765,pos
21766,neg
21767,neg
21768,pos
21769,pos
21770,pos
21771,neg
21772,neg
21773,pos
21774,neg
21775,neg
21776,pos
21777,pos
21778,neg
21779,pos
21780,pos
21781,pos
21782,neg
21783,neg
21784,pos
21785,neg
21786,neg
21787,pos
21788,neg
21789,neg
21790,pos
21791,pos
21792,neg
21793,neg
21794,pos
21795,neg
21796,pos
21797,pos
21798,neg
21799,neg
21800,neg
21801,neg
21802,neg
21803,pos
21804,neg
21805,neg
21806,pos
21807,neg
21808,neg
21809,pos
21810,neg
21811,pos
21812,neg
21813,neg
21814,neg
21815,pos
21816,pos
21817,neg
21818,neg
21819,pos
21820,pos
21821,neg
21822,pos
21823,neg
21824,neg
21825,neg
21826,pos
21827,pos
21828,neg
21829,neg
21830,neg
21831,pos
21832,pos
21833,neg
21834,neg
21835,neg
21836,neg
21837,pos
21838,pos
21839,pos
21840,pos
21841,neg
21842,neg
21843,neg
21844,neg
21845,neg
21846,pos
21847,neg
21848,neg
21849,neg
21850,pos
21851,pos
21852,neg
21853,pos
21854,pos
21855,pos
21856,pos
21857,pos
21858,pos
21859,pos
21860,pos
21861,neg
21862,pos
21863,neg
21864,pos
21865,pos
21866,pos
21867,pos
21868,pos
21869,pos
21870,neg
21871,neg
21872,neg
21873,neg
21874,neg
21875,neg
21876,pos
21877,pos
21878,pos
21879,neg
21880,pos
21881,neg
21882,neg
21883,neg
21884,pos
21885,neg
21886,pos
21887,neg
21888,pos
21889,neg
21890,pos
21891,neg
21892,neg
21893,pos
21894,pos
21895,neg
21896,neg
21897,neg
21898,neg
21899,pos
21900,neg
21901,pos
21902,pos
21903,pos
21904,pos
21905,neg
21906,pos
21907,neg
21908,neg
21909,neg
21910,neg
21911,pos
21912,neg
21913,neg
21914,neg
21915,neg
21916,neg
21917,neg
21918,neg
21919,neg
21920,pos
21921,pos
21922,pos
21923,neg
21924,pos
21925,pos
21926,neg
21927,neg
21928,neg
21929,neg
21930,neg
21931,pos
21932,pos
21933,pos
21934,pos
21935,pos
21936,neg
21937,pos
21938,neg
21939,pos
21940,neg
21941,neg
21942,neg
21943,neg
21944,pos
21945,pos
21946,pos
21947,neg
21948,neg
21949,pos
21950,neg
21951,neg
21952,pos
21953,neg
21954,pos
21955,pos
21956,neg
21957,pos
21958,neg
21959,pos
21960,neg
21961,neg
21962,pos
21963,pos
21964,neg
21965,neg
21966,pos
21967,pos
21968,neg
21969,pos
21970,pos
21971,neg
21972,neg
21973,pos
21974,pos
21975,neg
21976,neg
21977,pos
21978,neg
21979,pos
21980,neg
21981,pos
21982,neg
21983,pos
21984,neg
21985,pos
21986,neg
21987,neg
21988,neg
21989,neg
21990,pos
21991,neg
21992,pos
21993,neg
21994,pos
21995,neg
21996,neg
21997,pos
21998,pos
21999,pos
22000,pos
22001,pos
22002,pos
22003,neg
22004,neg
22005,neg
22006,neg
22007,neg
22008,pos
22009,neg
22010,neg
22011,pos
22012,neg
22013,pos
22014,neg
22015,neg
22016,neg
22017,neg
22018,neg
22019,neg
22020,pos
22021,pos
22022,neg
22023,neg
22024,pos
22025,neg
22026,neg
22027,neg
22028,neg
22029,neg
22030,pos
22031,pos
22032,pos
22033,neg
22034,neg
22035,neg
22036,pos
22037,neg
22038,pos
22039,neg
22040,pos
22041,pos
22042,pos
22043,neg
22044,neg
22045,neg
22046,neg
22047,pos
22048,neg
22049,pos
22050,pos
22051,neg
22052,pos
22053,neg
22054,pos
22055,neg
22056,pos
22057,neg
22058,neg
22059,neg
22060,pos
22061,neg
22062,neg
22063,neg
22064,pos
22065,neg
22066,pos
22067,neg
22068,neg
22069,neg
22070,neg
22071,neg
22072,neg
22073,neg
22074,neg
22075,neg
22076,pos
22077,pos
22078,pos
22079,pos
22080,pos
22081,pos
22082,pos
22083,pos
22084,neg
22085,pos
22086,neg
22087,neg
22088,neg
22089,pos
22090,neg
22091,pos
22092,pos
22093,neg
22094,pos
22095,neg
22096,pos
22097,pos
22098,neg
22099,pos
22100,neg
22101,pos
22102,pos
22103,neg
22104,pos
22105,pos
22106,neg
22107,pos
22108,pos
22109,neg
22110,pos
22111,neg
22112,pos
